ground3_x,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187,961.848942598187
ground3_y,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568,632.044227337568
linkage1_x,913.3836858006044,913.3984245974468,913.41388378986,913.4300631479862,913.4469624312594,913.4645813884096,913.482919757466,913.5019772657612,913.521753629935,913.542248555939,913.5634617390403,913.585392863827,913.6080416042118,913.6314076234379,913.6554905740833,913.6802900980659,913.7058058266496,913.7320373804489,913.7589843694351,913.7866463929417,913.8150230396711,913.8441138876996,913.8739185044844,913.9044364468701,913.9356672610951,913.967610482798,914.0002656370251,914.0336322382373,914.0677097903168,914.1024977865754,914.1379957097612,914.1742030320667,914.2111192151364,914.2487437100754,914.2870759574568,914.3261153873302,914.365861419231,914.4063134621875,914.4474709147311,914.4893331649046,914.5318995902712,914.5751695579241,914.6191424244957,914.6638175361674,914.7091942286786,914.7552718273378,914.8020496470315,914.8495269922349,914.8977031570223,914.9465774250774,914.9961490697041,915.046417353837,915.0973815300528,915.1490408405812,915.2013945173159,915.2544417818267,915.3081818453703,915.3626139089026,915.4177371630905,915.4735507883232,915.5300539547256,915.5872458221698,915.6451255402881,915.7036922484847,915.7629450759497,915.8228831416715,915.8835055544496,915.9448114129085,916.0067998055105,916.0694698105697,916.1328204962654,916.196850920656,916.2615601316933,916.3269471672363,916.3930110550656,916.459750812898,916.527165448401,916.5952539592074,916.6640153329306,916.7334485471791,916.8035525695724,916.8743263577555,916.9457688594155,917.0178790122958,917.0906557442134,917.1640979730738,917.2382046068876,917.3129745437864,917.3884066720393,917.4644998700699,917.541253006472,917.6186649400274,917.6967345197224,917.7754605847649,917.8548419646015,917.9348774789354,918.0155659377438,918.096906141295,918.1788968801673,918.2615369352658
linkage1_y,635.7731018351346,635.9599554862239,636.1467509155783,636.3334853457951,636.5201560003785,636.7067601037811,636.893294881445,637.079757559843,637.2661453665198,637.4524555301338,637.6386852804973,637.8248318486186,638.0108924667428,638.1968643683927,638.3827447884104,638.5685309629982,638.7542201297598,638.9398095277411,639.1252963974713,639.3106779810046,639.4959515219599,639.6811142655633,639.866163458688,640.0510963498953,640.235910189476,640.4206022294914,640.6051697238129,640.7896099281646,640.9739201001629,641.1580974993575,641.3421393872723,641.5260430274462,641.7098056854737,641.8934246290453,642.0768971279884,642.2602204543081,642.4433918822272,642.626408688227,642.8092681510882,642.9919675519307,643.1745041742541,643.3568753039789,643.5390782294857,643.7211102416562,643.9029686339138,644.0846507022627,644.2661537453295,644.4474750644019,644.6286119634703,644.809561749267,644.990321731306,645.1708892219241,645.3512615363196,645.5314359925932,645.7114099117874,645.8911806179262,646.0707454380556,646.2501017022823,646.4292467438144,646.6081778990002,646.7868925073685,646.9653879116679,647.1436614579061,647.3217104953894,647.4995323767629,647.6771244580483,647.8544840986848,648.0316086615675,648.2084955130866,648.3851420231672,648.5615455653075,648.7377035166186,648.9136132578631,649.089272173494,649.2646776516941,649.4398270844144,649.6147178674128,649.7893474002929,649.963713086543,650.1378123335742,650.3116425527596,650.485201159472,650.6584855731229,650.8314932172007,651.0042215193088,651.1766679112043,651.3488298288357,651.5207047123816,651.6922900062882,651.8635831593073,652.0345816245349,652.2052828594483,652.3756843259443,652.5457834903771,652.7155778235951,652.88506480098,653.0542419024829,653.2231066126623,653.391656420722,653.5598888205475
linkage2_x,1000.9939577039277,1001.0022316247009,1001.0014001966908,1001.0474587077495,1001.059518987604,1001.0772130837228,1001.1046223281948,1001.0687828366963,1001.1093909600665,1001.1534579304822,1001.1344321987549,1001.1824229000658,1001.2380692570473,1001.2524966384082,1001.28412038742,1001.3034198176954,1001.2595563276393,1001.2661115101763,1001.3279676453693,1001.3635928422818,1001.3797541642832,1001.4311988039968,1001.4467456010883,1001.4674533598659,1001.4930140217434,1001.5260106427153,1001.5546602966009,1001.5999513953444,1001.6085131670955,1001.6315002437311,1001.649146914849,1001.7001788598952,1001.7694458660175,1001.8050942836095,1001.831312576872,1001.8674676556046,1001.9201238433882,1001.9491730691573,1001.9153350083513,1001.9990462038526,1001.8897199164383,1001.9079260706139,1001.8949151849312,1001.9881927123379,1002.206731727043,1002.247257494758,1002.398961198854,1001.9840872081434,1001.9960940447673,1002.1131462273245,1002.5064335989534,1002.5519393948778,1002.5777875227673,1002.2358780328328,1002.2850225426431,1002.4622134591965,1002.6833389479763,1002.9816813257559,1002.580927221107,1002.7261469603495,1002.7877251165144,1003.0167267942567,1003.1623464196521,1003.2055309601609,1003.2705940745572,1003.3594168603573,1003.4008306457107,1003.4525913783923,1003.5241927131462,1003.6013108703813,1003.6422307901073,1003.658688350404,1003.6889574583732,1003.7704546185034,1004.0067729035699,1004.0898547418677,1004.1474900483618,1004.1764554162177,1003.9945911964858,1003.5510456140578,1003.6506326218318,1003.7455062526976,1003.8440805758568,1004.1507243165133,1004.0794186077742,1004.0831284003601,1004.1076956422991,1004.122500331306,1004.1294698440047,1004.286799610283,1004.4478003457358,1004.6179439461799,1004.7378720188098,1004.6794179318832,1004.8616012028358,1005.0167682940107,1005.0943286970394,1005.1445580842773,1005.204714768669,1004.200088121387
linkage2_y,633.9086645863509,633.8131290934971,633.4149312084908,634.840882065328,634.7663592931733,634.9567210612819,635.6795783430307,633.7495276382127,634.5382054562176,635.6326035694473,634.4198342474914,635.4173023972612,637.892053112274,636.9396336578465,637.873719969693,639.674427597345,635.0968108773906,634.8383786213046,635.8528298586008,636.2587409177116,636.111615205446,636.9354950104204,636.698226663675,636.6226946343272,636.6656304435079,636.8762502908887,636.9632135153835,637.4466144892621,637.0187192990579,636.949820169605,636.7776806034574,637.2552790893152,638.1636382717035,638.2987976006499,638.1984304267373,638.3171870698737,638.7982580587988,638.7169840421624,637.479294405482,638.4000188294546,636.271816502774,636.1440042303968,635.6666352606402,636.4074675568996,639.0845870642177,639.1664891350895,641.854317139947,635.1413327267244,634.9898270818348,635.8081644981731,640.4092769990747,640.4997564306412,640.2312579641808,635.7888153451935,635.9401459620559,637.2981352731945,639.3910904676393,644.8590969467884,637.3951907256697,638.4828883367644,638.7162857984509,641.03902931803,642.6970988774962,642.5820806253811,642.8684163163085,643.6285279424325,643.4099730907797,643.4029679603087,643.7653200856033,644.2363265405562,643.9638309968609,643.3097331186508,642.9565950514353,643.3736030220239,647.5721635505856,649.4672975569355,650.9241399637531,652.7166363466503,642.7244873980649,638.2323216354974,638.6231629413941,638.9772051180458,639.3571896270346,641.5093079358322,640.4216412717478,640.0358412448682,639.82809215812,639.5565038709196,639.2414334483649,639.9924359085368,640.7967927496194,641.7095064880449,642.23289121488,641.2879832328173,642.2819918586063,643.0983308564926,643.239714632197,643.1363747116803,643.1182494850353,636.4250912069398
ss_link2_x,564.8066465256799,564.8014158509095,564.7986037142273,564.8474953494579,564.8669433916064,564.8908069268882,564.9158901666171,564.8655357133791,564.9236765552694,565.0065654565242,564.9387591903276,565.0135083269861,565.1700182580946,565.0821577096874,565.1329975942359,565.316753952005,565.1059965728457,565.0630776172324,565.1275119811614,565.1653516785602,565.1767042105707,565.2473734915577,565.2459394858349,565.2642174819732,565.2898690906751,565.3231839005684,565.3515244699655,565.3974524761265,565.4053414651825,565.430295314781,565.4579117581713,565.5033386504867,565.566225773046,565.6125123690556,565.6282043166016,565.6642219584558,565.7171883503019,565.7469947320503,565.7575512934692,565.7979955813153,565.7598715273043,565.7848060339594,565.8307733803491,565.9062150394786,566.0219438788106,566.0484857213876,566.321690885943,566.1015499390414,566.1733530805088,566.2642373312867,566.3061593681882,566.3497627779973,566.3774456250725,566.3494968692554,566.7998343651349,566.4647788796665,566.5511447586694,567.2038939399017,566.7433900468434,566.8659972911887,566.9727082486718,566.8510267844015,567.0528239481364,567.0027971976685,567.0712981219107,567.1673459895383,567.1998255997223,567.250418772303,567.3809956924562,567.4562204533399,567.4616276184754,567.4559906974714,567.5198217859347,567.5791472035015,568.0462819764916,568.4844369985394,568.9629318646467,569.5999961587188,567.8092303307138,567.5385305250081,567.6687948875742,567.7828350757637,567.8069761685508,568.134090540424,568.1360485102597,568.2070102207636,568.214869064231,568.024097397076,568.2894018919053,568.394445979206,568.7405373108027,568.8684273480346,569.0237190439727,569.2233523078507,569.3124123762582,569.426781787239,569.5536589895273,569.684223030767,569.7775667448964,569.7269663643301
ss_link2_y,630.1797900887844,632.3559893585625,634.0436432305044,633.1476885875228,631.7148133147934,631.123442841114,632.1208042277275,633.7957553624809,630.6270052433871,628.6209615907167,636.9907847824711,629.9443783095762,627.0325026656407,631.5814271731126,631.1303510658705,625.9302606437954,641.6806738126187,635.2721533547829,634.29160717572,634.168443425978,636.5289268482833,632.8190069762112,635.2381984682746,636.5133896308851,636.9677730812974,636.268895296842,637.2782261151873,636.6373712885757,637.2793629630405,635.6142467121855,640.0151658034339,634.8906376247481,638.3240080031687,635.2481549399361,637.8473150512576,638.3753351652496,638.2748030535238,639.6837062830189,643.7771228288553,639.7850725189387,644.273708903899,644.5045728367782,646.6820412977114,646.6925872380722,643.0977887437527,641.1429610755454,631.371509578585,651.8652270632143,653.2055729169357,653.3866613639894,642.0203942925614,641.4672545567412,641.8239494793091,652.4122221575376,660.9586554286172,650.6963432875727,647.2640905024964,664.1203263732162,655.2534136999907,655.7804277081593,657.1159056426277,646.7624088128009,651.7391864459057,641.9112631715338,644.7256046060899,640.5056690992255,642.0106393929942,644.3722726882864,636.5274591792521,637.1134729663929,639.5190188793924,644.0036338553998,648.4118699928198,646.601338066835,633.0213804600045,626.6376026271165,621.1302604517971,615.0792082046571,646.674918301711,651.1304464468597,652.5196410487282,653.4625176172906,651.395400375329,654.2674429286802,655.4766406390563,656.9262094650858,656.281622955808,649.1198660486368,657.0377843506581,656.4584914133743,661.5923662337964,661.6000500304146,662.8836015016601,666.8083642873107,666.1604141356014,666.2205840546238,667.2730241974664,668.5838015563106,669.1273575399432,675.2372208651519
ss_link_x,937.6163141993959,938.1169316083001,938.5054552225814,938.3303577755595,938.0104007541921,937.8887427310322,938.1365069614862,938.4929483467063,937.7955498844423,937.3830760733772,939.2838875792197,937.6946677895487,937.1191065288588,938.1198904891644,938.0467452375717,936.955492408983,940.4882393523251,938.9664904046331,938.7811263997119,938.7770443616182,939.3356304355004,938.5159492196053,939.0804641934378,939.3911222056522,939.5139171405264,939.3728475907844,939.6281477051291,939.5093944876173,939.6645266619322,939.2911676320628,940.3407523790013,939.1702052125714,940.0177422180371,939.3268511009211,939.948345072662,940.097185081573,940.1087508968376,940.4604525243201,941.430014528984,940.5196836864118,941.547951913184,941.6195511819069,942.1608418712876,942.2171173817369,941.4555104834449,941.0123170401616,938.8796512073011,943.5644202358258,943.9276574342887,944.0367443528759,941.3990684986031,941.2980310829687,941.4010875402951,943.8722361870487,946.181548169938,943.5556553604952,942.8106534360469,947.2109828796972,944.8231216832089,945.0368678344244,945.4268772338178,942.9068098629587,944.2288535620955,941.8579277294925,942.578655605677,941.6354601450691,942.0197201894554,942.6207647277035,940.8242322789702,941.0169973994609,941.6019755864532,942.6782393768642,943.7796683330239,943.3893024215813,940.4218280043247,939.1480987053255,938.1009537776846,937.008849443625,943.5720020884576,944.4407628680683,944.8649203574207,945.1727676537596,944.6999616608732,945.6245517621035,945.9122405751989,946.3079201777996,946.1615667822858,944.31459830934,946.3965324555941,946.3385820443013,947.809239638041,947.9094739385722,948.3292133459753,949.3949820905109,949.3151117969974,949.418910112152,949.761500634334,950.1665771116305,950.3657066534668,951.7072937407888
ss_link_y,764.4192720011883,765.1822386841029,765.7648486258778,765.5026593634739,765.0236541416244,764.8389120320228,765.2134712471944,765.7421207691216,764.6936039736095,764.0573715989339,766.886942025867,764.5402185006355,763.6383683875949,765.1858310595295,765.0804299523708,763.3781958527431,768.5485524145137,766.4343610254066,766.1637545270485,766.1593139648053,766.960459620481,765.777110110439,766.5966201691231,767.0367437747948,767.2123456218828,767.0134397655635,767.3716391489785,767.2036060489,767.4229341103015,766.8976613739712,768.351219284732,766.7252296284039,767.9131612805311,766.9481163723591,767.8154613004838,768.018086377724,768.0370653221073,768.5134829825774,769.7830242051718,768.5909080962294,769.9343847535572,770.0256115301963,770.7101282969987,770.778813683446,769.8137067715239,769.2421883091364,766.3079872867515,772.401812224775,772.8256897756357,772.9492799105928,769.7411691695543,769.6120278024746,769.7479691931226,772.7611652899423,775.3125012127783,772.3916911444962,771.50606788919,776.3785072359028,773.8409482087706,774.0770019935901,774.5029951919464,771.6196666245532,773.1703583077758,770.3282321790072,771.2226847726143,770.046852882212,770.5304177729721,771.2753466952628,768.9941941087662,769.2483765403831,770.0038334652195,771.3439295636992,772.6528241563246,772.195979871571,768.4604425343205,766.6937938691119,765.1594505252916,763.4639154455567,772.411254243375,773.4087931396209,773.8883756785046,774.2272707693297,773.7022452442131,774.7175923754161,775.0276152231701,775.4462023133749,775.2924648951645,773.2679459302631,775.5379304771113,775.4774681738304,776.9795653983516,777.0780644515465,777.4900097317881,778.5080452335569,778.4334529652714,778.5293959359718,778.8493835523714,779.2204367554237,779.3995415939086,780.5857676632484
